vid,title,tag,time,duration,views,link
cJhCHvovoBY,UFC 275 Embedded: Vlog Series - Episode 2,Vlog,3 weeks ago,7:57,"658,723 views",https://www.youtube.com/watch?v=cJhCHvovoBY
N0uF1fNhvGA,MY 2ND AWARD 🏆|SOCIAL MEDIA ICON|VLOG BY RABEECA KHAN,Vlog,7 days ago,8:01,"277,217 views",https://www.youtube.com/watch?v=N0uF1fNhvGA
YCH1C7jnLqM,Aku Cinta Czennie〰💚 | Allo Bank Festival 2022 Behind the Scene,Vlog,1 day ago,8:41,"734,950 views",https://www.youtube.com/watch?v=YCH1C7jnLqM
HRPApTCJ2z8,aespa at Coachella 🌴☁️ | LA VLOG,Vlog,3 weeks ago,15:16,"971,848 views",https://www.youtube.com/watch?v=HRPApTCJ2z8
O-zmxr0sqSU,WE WENT TO AN ISLAND On Our Vacation... | SQUAD VLOG,Vlog,2 months ago,12:46,"1,173,015 views",https://www.youtube.com/watch?v=O-zmxr0sqSU
mgbFDDa1PpU,the weekend before finals... VLOG,Vlog,2 weeks ago,15:38,"937,800 views",https://www.youtube.com/watch?v=mgbFDDa1PpU
Mqzx5RIQJ9E,HER GÜNDEN BİR VLOG,Vlog,5 days ago,13:21,"19,233 views",https://www.youtube.com/watch?v=Mqzx5RIQJ9E
4QLNSrhTj-o,[SKZ VLOG] Lee Know : LEE KNOW LOG 8,Vlog,1 month ago,8:33,"468,339 views",https://www.youtube.com/watch?v=4QLNSrhTj-o
YdSl3eWtZvM,DAY WITH TEAM SHAMSHERA 😁 #vlog #awezdarbar,Vlog,3 days ago,7:55,"810,031 views",https://www.youtube.com/watch?v=YdSl3eWtZvM
Mjx8EXIyryY,social events i attend in nepal (chaotic vlog),Vlog,3 weeks ago,18:42,"58,286 views",https://www.youtube.com/watch?v=Mjx8EXIyryY
lzF3IQ6O6EA,UFC 274 Embedded: Vlog Series - Episode 2,Vlog,1 month ago,9:22,"1,016,345 views",https://www.youtube.com/watch?v=lzF3IQ6O6EA
qDci10Why-I,Home Decoration Shopping Vlog | Nusrat Jahan Ontora,Vlog,6 days ago,16:10,"199,013 views",https://www.youtube.com/watch?v=qDci10Why-I
mzhcHMK6IpY,Weekend Vlog! | Ordered Pampas Grass but... | Healthy Salad Recipe - What I eat in a day!,Vlog,2 months ago,13:52,"46,740 views",https://www.youtube.com/watch?v=mzhcHMK6IpY
gSva10cuutQ,Hawaii vlog,Vlog,1 month ago,6:26,"3,849,098 views",https://www.youtube.com/watch?v=gSva10cuutQ
RRnHk16x57A,"Quise hacer mi tarde productiva~(vlog,tianguis,regalo)",Vlog,5 days ago,14:34,"15,866 views",https://www.youtube.com/watch?v=RRnHk16x57A
Zq_mcMVLj0A,UFC 275 Embedded: Vlog Series - Episode 4,Vlog,2 weeks ago,8:51,"655,656 views",https://www.youtube.com/watch?v=Zq_mcMVLj0A
PBgaoRsnLuA,UFC 274 Embedded: Vlog Series - Episode 4,Vlog,1 month ago,9:02,"924,097 views",https://www.youtube.com/watch?v=PBgaoRsnLuA
cNxWtnFl4LI,[SKZ VLOG] Bang Chan : CHAN BANG VLOG,Vlog,1 year ago,19:17,"6,994,208 views",https://www.youtube.com/watch?v=cNxWtnFl4LI
2fyyrfFm8dI,ITALY VLOG! - a week spent on the amalfi coast (new favorite place),Vlog,7 days ago,13:57,"57,451 views",https://www.youtube.com/watch?v=2fyyrfFm8dI
xJIVI6rqKy4,UFC 274 Embedded: Vlog Series - Episode 5,Vlog,1 month ago,9:49,"707,681 views",https://www.youtube.com/watch?v=xJIVI6rqKy4
e84gKYG1S2Q,UFC 273 Embedded: Vlog Series - Episode 5,Vlog,2 months ago,9:23,"1,096,300 views",https://www.youtube.com/watch?v=e84gKYG1S2Q
Njee5aiPmVw,VLOG: Let me try this again :),Vlog,13 days ago,26:20,"183,659 views",https://www.youtube.com/watch?v=Njee5aiPmVw
94D-qwuX3d0,"BIG STACK in the $5,000 6-Max!!! - 2022 WSOP Poker Vlog Day 23",Vlog,7 days ago,19:51,"121,583 views",https://www.youtube.com/watch?v=94D-qwuX3d0
Ctn1HetRYGM,UFC 275 Embedded: Vlog Series - Episode 5,Vlog,2 weeks ago,8:49,"381,510 views",https://www.youtube.com/watch?v=Ctn1HetRYGM
jzHcUSBz6P0,THE BEST EID VLOG!,Vlog,1 month ago,10:02,"1,556,900 views",https://www.youtube.com/watch?v=jzHcUSBz6P0
FVxrhjrExBE,UFC 274 Embedded: Vlog Series - Episode 3,Vlog,1 month ago,9:44,"975,597 views",https://www.youtube.com/watch?v=FVxrhjrExBE
sOf4askjP1Y,UFC 275 Embedded: Vlog Series - Episode 3,Vlog,3 weeks ago,9:48,"699,293 views",https://www.youtube.com/watch?v=sOf4askjP1Y
NuSvogdOaKE,UFC 274 Embedded: Vlog Series - Episode 1,Vlog,1 month ago,9:48,"1,413,163 views",https://www.youtube.com/watch?v=NuSvogdOaKE
r6Lp8QO5HDw,PROBANDO DULCES DE ESTADOS UNIDOS MUY RAROS Itarte Vlogs,Vlog,7 days ago,19:27,"774,243 views",https://www.youtube.com/watch?v=r6Lp8QO5HDw
zWDJAr6tvkI,UFC 273 Embedded: Vlog Series - Episode 4,Vlog,2 months ago,8:50,"1,098,218 views",https://www.youtube.com/watch?v=zWDJAr6tvkI
7Eu8mhJo6W0,LILI's FILM - Europe Vlog,Vlog,2 months ago,3:54,"2,540,395 views",https://www.youtube.com/watch?v=7Eu8mhJo6W0
yG60YmSa_tw,benimle üniversite mezuniyetime hazırlanın🎓 + vlog,Vlog,5 days ago,13:01,"10,498 views",https://www.youtube.com/watch?v=yG60YmSa_tw
i1MeQ82f43g,"Bu vlog’ da  yok yok👀❤️ Solaryum, Lazer, İpek kirpik, Bavul Hazırlama, Saç Bakım& Cila🫠💘🍃",Vlog,5 days ago,42:50,"88,854 views",https://www.youtube.com/watch?v=i1MeQ82f43g
I3Bi8P-YxZM,UFC 273 Embedded: Vlog Series - Episode 1,Vlog,2 months ago,9:43,"1,208,151 views",https://www.youtube.com/watch?v=I3Bi8P-YxZM
xBWWXdlOR8s,"haftalık vlog | evde bir günüm, lazer epilasyon tecrübelerim",Vlog,4 days ago,17:34,"55,333 views",https://www.youtube.com/watch?v=xBWWXdlOR8s
IiTkCBLSaLw,UFC 273 Embedded: Vlog Series - Episode 3,Vlog,2 months ago,9:55,"1,233,484 views",https://www.youtube.com/watch?v=IiTkCBLSaLw
Qit0JvwR_KI,Gym Body in One Day - Vlog 35 l Cheytan Vlogs x Eshwargo l @Nodidavr en antar l Kannada vlogs l,Vlog,1 day ago,16:49,"14,901 views",https://www.youtube.com/watch?v=Qit0JvwR_KI
UeGgaEtQlgw,Wo Men Bu Yi Yang ? Gia Đình Bất Ổn - NMT Vlog.,Vlog,1 day ago,3:17,"156,014 views",https://www.youtube.com/watch?v=UeGgaEtQlgw
9SNYoybaEec,VLOG en Côte d'Ivoire (et mon père se marie),Vlog,7 days ago,10:50,"448,107 views",https://www.youtube.com/watch?v=9SNYoybaEec
4tf1DtDJGQs,Our lucky baby | BIRTH VLOG,Vlog,1 month ago,23:17,"886,043 views",https://www.youtube.com/watch?v=4tf1DtDJGQs
YcatmKrIKdk,Team Payamansion sa Big Roys Vlog | Pat Velasquez - Gaspar,Vlog,3 weeks ago,9:24,"652,925 views",https://www.youtube.com/watch?v=YcatmKrIKdk
GhqSX6z6Osg,UFC 273 Embedded: Vlog Series - Episode 6,Vlog,2 months ago,8:19,"1,203,180 views",https://www.youtube.com/watch?v=GhqSX6z6Osg
7w2F8_vCy9g,Dimpus vlog new home tour assamese vlog,Vlog,9 days ago,6:20,"124,963 views",https://www.youtube.com/watch?v=7w2F8_vCy9g
_wOKXC05jl4,LILI's FILM - Vlog with JISOO,Vlog,1 year ago,8:59,"15,330,618 views",https://www.youtube.com/watch?v=_wOKXC05jl4
YJeWH8KzJqg,The NoCap Vlog,Vlog,3 weeks ago,17:47,"211,733 views",https://www.youtube.com/watch?v=YJeWH8KzJqg
EegIkkr_XQ4,BAGONG TSIKOT! | Ion Perez,Vlog,3 weeks ago,9:37,"1,325,558 views",https://www.youtube.com/watch?v=EegIkkr_XQ4
Gx7nt-qO2P8,"VLOG: Wedding Jewelry Shopping, Ordering Furniture, Going to a Wedding, House Updates, CRAZY WEEK!",Vlog,1 day ago,32:56,"20,179 views",https://www.youtube.com/watch?v=Gx7nt-qO2P8
H07vcl9RwmI,RACING A BATTLESHIP WITH MY 100+ KNOTS SPEEDBOAT! | VLOG 74,Vlog,10 days ago,16:33,"461,723 views",https://www.youtube.com/watch?v=H07vcl9RwmI
-8wL4RJoa_M,[VLOG] Baji & Yalalt - Episode 107 w/Onon,Vlog,12 days ago,1:49:50,"443,881 views",https://www.youtube.com/watch?v=-8wL4RJoa_M
tZ0aKxp6xf0,VLOG #241 - TERPESONA KECANTIKAN PRINCESS ZUNAIRA,Vlog,6 days ago,13:36,"69,093 views",https://www.youtube.com/watch?v=tZ0aKxp6xf0
-jT2LIuH96Q,aespa in New York✨ㅣNew York VLOG Pt.1,Vlog,5 months ago,15:47,"3,016,196 views",https://www.youtube.com/watch?v=-jT2LIuH96Q
0wEXExVkUE0,GAAN WIJ EMIGREREN NAAR HET BUITENLAND ? || VLOG # MALIKA SAYMAK,Vlog,4 days ago,25:42,"10,799 views",https://www.youtube.com/watch?v=0wEXExVkUE0
6NFGGs3d_28,"(cc eng) KOREA vlog pt.01 ไปเกาหลีกัน! ก่อนบินทำไรบ้าง? Korean air, Room tour ห้องพัก / KARNMAY",Vlog,4 days ago,10:23,"22,246 views",https://www.youtube.com/watch?v=6NFGGs3d_28
qNM58vKm0Dw,"Spooners Vlog - Fairbrass, Gigantica & New Underwater | KORDA Carp Fishing",Vlog,2 weeks ago,1:03:14,"155,024 views",https://www.youtube.com/watch?v=qNM58vKm0Dw
MD35zQk7xYs,what's good in new york,Vlog,8 days ago,17:57,"4,713,348 views",https://www.youtube.com/watch?v=MD35zQk7xYs
ag8Y5SMP_CQ,KALKAN VLOG Part Il - Kerimcan ve Samet'in Muhteşem Değişimi 😂,Vlog,11 days ago,33:41,"443,741 views",https://www.youtube.com/watch?v=ag8Y5SMP_CQ
l2-hlMrsdM4,🤯😰KAPITÄN zur SEE in NORWEGEN! | Handy Zerstört und Heli RUNDFLUG! | AIDA Vlog #2,Vlog,6 hours ago,11:02,"91,052 views",https://www.youtube.com/watch?v=l2-hlMrsdM4
bqPyokUFNpY,Now the Real Work Begins... - Moving Vlog Day 2,Vlog,1 month ago,10:39,"1,186,886 views",https://www.youtube.com/watch?v=bqPyokUFNpY
tD_-irESdsg,UNIVERSITY VLOG | my PRODUCTIVE weekend in UNIVERSITY Malaysia,Vlog,5 days ago,14:49,"42,832 views",https://www.youtube.com/watch?v=tD_-irESdsg
pVEQxZqQjy4,[cafe vlog] staff run away🥲 | 🌸cherry blossom ice cream👼 | pink ice cream~~ | walk around with dog,Vlog,11 days ago,11:43,"545,750 views",https://www.youtube.com/watch?v=pVEQxZqQjy4
xd0_B5OQOuk,☀️ morning routine | productive 6 am morning study vlog 🗒 | waking up early 🌅 2021 | SunnyVlog,Vlog,1 year ago,9:05,"2,441,908 views",https://www.youtube.com/watch?v=xd0_B5OQOuk
N7SZR55tlrg,30K PUSTAHAN SA CAINTA!! - NAGLARO SI PINGOY!! - ANG HIGPIT NG LABAN!! | S.2. vlog 558,Vlog,1 day ago,33:43,"137,626 views",https://www.youtube.com/watch?v=N7SZR55tlrg
QVQoJ9X2h08,[Vlog] 제이와 선우의 졸업 브이로그🎓 - ENHYPEN (엔하이픈),Vlog,3 months ago,18:23,"1,444,105 views",https://www.youtube.com/watch?v=QVQoJ9X2h08
BPqEoKYU3GA,Tatil Vlog 1 Otelde İlk Gün. Ecrin Su Çoban,Vlog,6 days ago,23:00,"559,200 views",https://www.youtube.com/watch?v=BPqEoKYU3GA
0cgxBW3Oxhw,Unseen Clips Of Vlog🤣 | Ultimate Fun | Fun Panrom Vlogs | Blacksheep,Vlog,8 days ago,12:01,"214,807 views",https://www.youtube.com/watch?v=0cgxBW3Oxhw
Lj_TdnpxCTw,OUR TRIP TO BIHAR! Travel vlog | CBSE class 11 vacation vlog,Vlog,7 days ago,24:16,"33,039 views",https://www.youtube.com/watch?v=Lj_TdnpxCTw
NrlqHp-HHjI,"vida na coreia #23|vlog: cozinhando p me distrair em dias ruins, arrumando a casa, cuidados c/cabelo",Vlog,7 days ago,14:07,"100,414 views",https://www.youtube.com/watch?v=NrlqHp-HHjI
PBjkL-yPZLQ,HEARTSTOPPER VLOG 9! Sports day!! (Part 2) My last day! Netflix Behind the Scenes! 💜🎬🍂,Vlog,10 days ago,17:45,"205,114 views",https://www.youtube.com/watch?v=PBjkL-yPZLQ
KtGpCcgnkls,SCHOOL VLOG | class comp #4,Vlog,3 weeks ago,20:04,"946,544 views",https://www.youtube.com/watch?v=KtGpCcgnkls
pT7u-BaKj-M,Dadus gela Dubai la | vlog | vinayak mali comedy,Vlog,1 month ago,19:37,"1,534,120 views",https://www.youtube.com/watch?v=pT7u-BaKj-M
YrhFvbqSb6A,RAKAPOSHI a LOVE STORY | UKHANO | VLOG,Vlog,1 month ago,16:10,"597,617 views",https://www.youtube.com/watch?v=YrhFvbqSb6A
lWxfycNz1Fs,Bakery tour vlog,Vlog,6 months ago,11:15,"7,539,536 views",https://www.youtube.com/watch?v=lWxfycNz1Fs
9sc1TakBCmY,Pokemon VMAX Prank on the Beach (FV Family Vlog),Vlog,12 days ago,8:22,"3,074,617 views",https://www.youtube.com/watch?v=9sc1TakBCmY
BvzK3HNKVqY,EURO SUMMER VLOG PT.2 | MADISON WOOLLEY,Vlog,7 days ago,38:21,"17,322 views",https://www.youtube.com/watch?v=BvzK3HNKVqY
CMgfIypJltQ,Mango Ke Deewane | Sanjhalika Vlog,Vlog,9 days ago,9:15,"1,364,536 views",https://www.youtube.com/watch?v=CMgfIypJltQ
4s3kmCt51us,TATİL VLOG 1 🏖🏊🏻‍♀️ @ESİLA BİLTEKİN,Vlog,7 days ago,21:26,"268,489 views",https://www.youtube.com/watch?v=4s3kmCt51us
lwHtqKm9KvM,TRIP TO ISLAND | Family Trekking Travel Vlog | Aayu and Pihu Show,Vlog,5 months ago,28:59,"10,802,030 views",https://www.youtube.com/watch?v=lwHtqKm9KvM
eGMk8FyJT1Q,"[ VLOG MARSEILLE ] - On Se Marie 💍☀️ !?  ( Ft Camélia, Ibtissam, Nael Et Sana ! )",Vlog,3 weeks ago,18:35,"375,809 views",https://www.youtube.com/watch?v=eGMk8FyJT1Q
eN9h0TnPXEs,Thử Thách Bốc Thăm Cắm Trại Ngoài Đồng 0 Sao vs 6 Sao | Cắm Trại Ngoài Đồng 10k vs 10 Triệu 😂,Vlog,2 weeks ago,1:04:06,"5,139,240 views",https://www.youtube.com/watch?v=eN9h0TnPXEs
NGjHb9L-N8w,This Vlog is for my Daughter Ziana ❤️🧿,Vlog,12 days ago,13:05,"163,070 views",https://www.youtube.com/watch?v=NGjHb9L-N8w
d2oGHy33QpU,Retiring From Music To Play Professional Cricket In India - Unmasked Vlog (#30),Vlog,1 month ago,8:27,"1,822,703 views",https://www.youtube.com/watch?v=d2oGHy33QpU
exRklQkpFQ4,"Vlog: Manila House Tour, Hotpot Night, and Party Time!",Vlog,13 days ago,14:34,"97,186 views",https://www.youtube.com/watch?v=exRklQkpFQ4
Vbu7HOCti2c,Homemade mandu vlog (feat. JISOO),Vlog,6 months ago,11:14,"9,356,597 views",https://www.youtube.com/watch?v=Vbu7HOCti2c
ZgX5V7i3ztE,Speaking ONLY FRENCH for 24 Hours IN PARIS!!! 🇫🇷 *vlog*,Vlog,2 weeks ago,13:47,"311,072 views",https://www.youtube.com/watch?v=ZgX5V7i3ztE
IklnuCABIGo,SAMEN MET K3 “MANGO MANGO” ZiNGEN & DANSEN 🥭 | Bellinga Vlog #2490,Vlog,12 days ago,43:37,"264,038 views",https://www.youtube.com/watch?v=IklnuCABIGo
uluU5n0mJHE,Making a Water Fountain Vlog in Tamil | DIY Styrofoam Water Fountain at home in Tamil,Vlog,7 days ago,16:59,"1,003,108 views",https://www.youtube.com/watch?v=uluU5n0mJHE
TAeKaK_FvO8,First Impressions of KUWAIT Travel Vlog امريكي بالكويت,Vlog,2 weeks ago,11:27,"277,613 views",https://www.youtube.com/watch?v=TAeKaK_FvO8
eMBQ8n5mFWA,IRAN! Kebab in Pistachio Pilaf with Saffron flavor ♧ Rural Recipes Vlog,Vlog,3 months ago,21:21,"3,811,207 views",https://www.youtube.com/watch?v=eMBQ8n5mFWA
NLhg-ap7q9E,one of our day 🌧 | удаан хүлээлгэсэн vlog ✨,Vlog,1 month ago,24:25,"103,877 views",https://www.youtube.com/watch?v=NLhg-ap7q9E
6upux32grZg,Otele Yolculuk Vlog. Ecrin Su Çoban,Vlog,8 days ago,21:03,"552,928 views",https://www.youtube.com/watch?v=6upux32grZg
lP7_Y6IXHgE,YKS VLOG | 2022,Vlog,11 days ago,15:21,"394,142 views",https://www.youtube.com/watch?v=lP7_Y6IXHgE
DhgcDon4RMM,"summer break vlog 🍙 | shopping alone at ikea, grocery, manga haul & more fun stuff! [ s2 : ep. 1 ]",Vlog,10 days ago,14:39,"21,022 views",https://www.youtube.com/watch?v=DhgcDon4RMM
Hp8tuz43DME,"VLOG: JE PARS TOUTE SEULE AU SÉNÉGAL!🇸🇳 (préparatifs, new hair ,valise , room tour etc.)",Vlog,10 days ago,26:41,"39,015 views",https://www.youtube.com/watch?v=Hp8tuz43DME
w-yvOuuN8Kw,Otele Gidiş Yolculuğum Vlog ! Esila Biltekin,Vlog,8 days ago,10:32,"296,725 views",https://www.youtube.com/watch?v=w-yvOuuN8Kw
bvHvCMgpJmc,Chennai's First Ever Cruise Trip | Sivaangi Krishnakumar | Tamil Vlogs,Vlog,3 weeks ago,17:14,"1,773,946 views",https://www.youtube.com/watch?v=bvHvCMgpJmc
JNvhMe7owFw,IBIZA MET FOUR & ROOM MAKEOVER | SELMA OMARI VLOG 385,Vlog,11 days ago,26:32,"26,075 views",https://www.youtube.com/watch?v=JNvhMe7owFw
Elxc_kXNkKU,Types of Teacher in School | Sanjhalika Vlog,Vlog,3 months ago,12:09,"2,705,257 views",https://www.youtube.com/watch?v=Elxc_kXNkKU
M9saJ6ICJP8,aespa at Coachella 🌵🏜 | Coachella VLOG,Vlog,2 weeks ago,13:41,"582,884 views",https://www.youtube.com/watch?v=M9saJ6ICJP8
gTxbZLo1Nng,"VLOG: weekend in Miami with REVOLVE! beach, amazing food & more",Vlog,8 days ago,32:38,"50,016 views",https://www.youtube.com/watch?v=gTxbZLo1Nng
Sdlmz_AhCpI,🇸🇬 I WENT TO SINGAPORE ALONE FOR 4 DAYS | Babyjingko,Vlog,11 days ago,27:35,"154,534 views",https://www.youtube.com/watch?v=Sdlmz_AhCpI
KTDDyfskfrU,VLOG: PART2 NOU SIPRIZ GOGO AVÈK MANMAN'M | BYENVENI NAN USA🇺🇸😁🙏🏾| CELEBRATION AVÈK FANMI/ZANMI,Vlog,13 days ago,33:34,"175,638 views",https://www.youtube.com/watch?v=KTDDyfskfrU
d0V83X2JaNA,ABLAMIN SÖZ VE NİŞANI VLOG !! 😢,Vlog,12 days ago,11:33,"42,862 views",https://www.youtube.com/watch?v=d0V83X2JaNA
oCVvOGhjMJk,বৃদ্ধাশ্রমে এগিয়ে এলাম আমরা !  | Old Age Home | Nirob Mehraj | Save Humanity | Vlog,Vlog,5 days ago,14:33,"19,850 views",https://www.youtube.com/watch?v=oCVvOGhjMJk
PnloC_ELVl4,"Vlog| got tattoos, new hair, grwm etc",Vlog,10 days ago,18:33,"24,073 views",https://www.youtube.com/watch?v=PnloC_ELVl4
nrsYGPJUj68,CONOCI EL LUGAR DE MIS SUEÑOS | vlog en Punta Cana | DOMELIPA,Vlog,1 year ago,24:18,"2,460,308 views",https://www.youtube.com/watch?v=nrsYGPJUj68
zMG2WN886OA,KALKAN VLOG Part I - DEV MALİKANEYE YERLEŞTİK - 15K MARKET ALIŞVERİŞİ 😰,Vlog,2 weeks ago,31:26,"507,379 views",https://www.youtube.com/watch?v=zMG2WN886OA
2vfxuVZvLKA,VLOG #23: TRẢI NGHIỆM HẠNG THƯƠNG GIA CỦA VIETNAM AIRLINES | duongfynn,Vlog,12 days ago,18:17,"172,300 views",https://www.youtube.com/watch?v=2vfxuVZvLKA
1WUnEtHHaAY,KARNE VLOG. ECRİN SU ÇOBAN,Vlog,12 days ago,12:06,"536,831 views",https://www.youtube.com/watch?v=1WUnEtHHaAY
NMtzqaOrJ3A,[SKZ VLOG] I.N : I.N의 퐁당로그 5,Vlog,1 month ago,8:29,"598,162 views",https://www.youtube.com/watch?v=NMtzqaOrJ3A
LV95XhXacmQ,yks ve lisenin son günü vlog,Vlog,10 days ago,12:06,"69,422 views",https://www.youtube.com/watch?v=LV95XhXacmQ
nq_nhmAByPc,YAZLIK KIYAFET ALIŞVERİŞİ | VLOG 2022 | Makyaj - Işıl Güler & Babishko Family,Vlog,13 days ago,27:53,"186,498 views",https://www.youtube.com/watch?v=nq_nhmAByPc
7SVDrKkSII8,Vlog | tatil 2. kısım,Vlog,8 days ago,13:01,"64,812 views",https://www.youtube.com/watch?v=7SVDrKkSII8
aO59y0ggPXE,ZWANGER VAN EEN TWEELING & MINI Q&A | VLOG 69 # RODANYA KELSEY,Vlog,11 days ago,13:24,"34,241 views",https://www.youtube.com/watch?v=aO59y0ggPXE
ZZRplxr6GKU,"PHU QUOC VLOG: Mình đi đâu, ăn gì, mặc gì cho chuyến đi 4N3Đ tại Phú Quốc 🏝✈️☁️ | Linhphgg",Vlog,3 weeks ago,7:18,"12,878 views",https://www.youtube.com/watch?v=ZZRplxr6GKU
ETg09GTA30s,Par 3 Course Vlog // Foothills Golf Course,Vlog,6 days ago,6:07,"805,759 views",https://www.youtube.com/watch?v=ETg09GTA30s
rPBLzsKGrOw,Arsh Papa-க்கு மொட்டை Potachu | Familly Function Vlog | Sanjiev&Alya,Vlog,3 weeks ago,15:16,"1,924,753 views",https://www.youtube.com/watch?v=rPBLzsKGrOw
vH3EhJFY3us,'THE SHOW' vlog,Vlog,1 year ago,4:41,"17,252,544 views",https://www.youtube.com/watch?v=vH3EhJFY3us
ewjSHgcIeM0,BBM VLOG #212: Tagumpay Nating Lahat | Bongbong Marcos,Vlog,1 month ago,5:42,"800,135 views",https://www.youtube.com/watch?v=ewjSHgcIeM0
JTzme-E92b8,VLOG: ORGANIZAÇÃO + ALMOÇO + PASSEIO DOG | MORANDO SOZINHA ✨🐶🏡,Vlog,5 months ago,17:47,"122,954 views",https://www.youtube.com/watch?v=JTzme-E92b8
rkURx6LKayU,"Sevi’s first month, our surprise visitor- she came back!",Vlog,1 day ago,17:14,"207,938 views",https://www.youtube.com/watch?v=rkURx6LKayU
Dkvn551H3-U,ZHC Trapped me in 100 Layers of Art,Art,3 months ago,9:15,"3,493,230 views",https://www.youtube.com/watch?v=Dkvn551H3-U
4RUjR-5t6v8,"Best Toothpaste Art Wins $5,000! ft. Dental Digest",Art,2 months ago,12:14,"3,665,462 views",https://www.youtube.com/watch?v=4RUjR-5t6v8
9oSCNT7oB2g,Making Art With The NEW Poscas,Art,3 months ago,15:27,"2,601,819 views",https://www.youtube.com/watch?v=9oSCNT7oB2g
rAxNSpO78fE,I Surprised Brent Rivera With A Custom iPad Pro Mural!,Art,1 year ago,13:50,"50,279,981 views",https://www.youtube.com/watch?v=rAxNSpO78fE
W_zicY6k-R4,"Best Watermelon Art Wins $5,000!",Art,1 year ago,13:29,"14,979,943 views",https://www.youtube.com/watch?v=W_zicY6k-R4
pWhq_oQRgNI,Easy Art TIPS & HACKS That Work Extremely Well  ▶4,Art,7 days ago,10:33,"968,936 views",https://www.youtube.com/watch?v=pWhq_oQRgNI
0-nieezhb5w,COOL ART TRICKS AND PAINTING TIPS || Creative Hacks For True Artists By 123 GO! SERIES,Art,2 weeks ago,9:34,"280,987 views",https://www.youtube.com/watch?v=0-nieezhb5w
gq4YMEhAYo4,Satisfying ART That Will Relax You Before Sleep | AMAZING TALENT ▶10,Art,2 months ago,9:02,"4,428,838 views",https://www.youtube.com/watch?v=gq4YMEhAYo4
U5O4rG8uo8E,Street Art That Is At Another Level ▶ 3,Art,1 year ago,11:30,"10,265,197 views",https://www.youtube.com/watch?v=U5O4rG8uo8E
2mr8Zzx2ndE,B-ART VS JORDOX | Unspoken | #bbu22 Small Final,Art,1 day ago,3:20,"49,806 views",https://www.youtube.com/watch?v=2mr8Zzx2ndE
hgttXamIZIM,Nail Art That Has Gone Too Far,Art,4 months ago,10:13,"4,233,774 views",https://www.youtube.com/watch?v=hgttXamIZIM
E7LWFeojxcU,AWESOME SCHOOL & OFFICE HACKS || Cool DIYs and Art Hacks,Art,3 months ago,9:18,"10,426,575 views",https://www.youtube.com/watch?v=E7LWFeojxcU
XbkD4HzVhqY,ZHC Sent Me to Art School! *fail*,Art,2 months ago,10:42,"4,011,405 views",https://www.youtube.com/watch?v=XbkD4HzVhqY
1f31Ddv6r8k,Art TikToks to Watch When You Are Feeling Uninspired 🎨✨,Art,7 months ago,23:25,"857,868 views",https://www.youtube.com/watch?v=1f31Ddv6r8k
ex1V3hsi_Nc,REDRAWING YOUR ART IN MY STYLE! | Ohuhu & Copic Markers,Art,3 weeks ago,32:06,"357,119 views",https://www.youtube.com/watch?v=ex1V3hsi_Nc
swR7nCSox4M,Art Tik Toks that WILL put you in a Great Mood🎨❤️,Art,1 month ago,19:42,"1,209,321 views",https://www.youtube.com/watch?v=swR7nCSox4M
3BBzWg24TUs,Stunning Art I Found on TikTok 🎨✨,Art,7 days ago,17:08,"164,733 views",https://www.youtube.com/watch?v=3BBzWg24TUs
tgx9QrRz6g8,🌈NAIL ART STORYTIME TIKTOK✨LaNa Nails ||Tiktok Compilations Part 714,Art,21 hours ago,43:18,"22,071 views",https://www.youtube.com/watch?v=tgx9QrRz6g8
uXtjUsv7hTM,29 ART IDEAS YOU WANT TO TRY ASAP,Art,2 years ago,14:50,"5,540,901 views",https://www.youtube.com/watch?v=uXtjUsv7hTM
tbb7xZkhGf4,TikTok Art that Makes Me Want to Draw 🎨✨,Art,1 year ago,15:16,"3,522,542 views",https://www.youtube.com/watch?v=tbb7xZkhGf4
JUuV08wfeag,More TikTok Art to Fuel Your Creativity 🎨✨,Art,1 year ago,15:29,"971,161 views",https://www.youtube.com/watch?v=JUuV08wfeag
r7KFTVfEIZc,Art Things To Do When You're Bored #9,Art,4 months ago,17:15,"4,833,558 views",https://www.youtube.com/watch?v=r7KFTVfEIZc
4EcHEQdnWeY,13 Types of Students in ART Class,Art,3 months ago,20:13,"7,277,373 views",https://www.youtube.com/watch?v=4EcHEQdnWeY
fR-37iygzsY,Loneliness improved my Art and Mindset 🌱 Forest Visit + Paint with me ✨ Cozy Art Vlog,Art,11 months ago,14:52,"2,606,281 views",https://www.youtube.com/watch?v=fR-37iygzsY
NVVv8r-mhtk,I Tested SHEIN'S BUSTED Art Supplies..(big yikes),Art,8 months ago,18:29,"1,207,158 views",https://www.youtube.com/watch?v=NVVv8r-mhtk
4Gk_gkvOnV8,22 Minutes of Art Tik Toks that Made Me Better🎨😍,Art,5 months ago,22:18,"718,287 views",https://www.youtube.com/watch?v=4Gk_gkvOnV8
z2hgtFBBbxk,Great Art Explained: The Milkmaid by Johannes Vermeer,Art,5 days ago,18:48,"110,226 views",https://www.youtube.com/watch?v=z2hgtFBBbxk
QLyr8mSuvTo,Art Things to do When You're Bored #8,Art,7 months ago,16:38,"7,824,370 views",https://www.youtube.com/watch?v=QLyr8mSuvTo
