vid,title,tag,time,duration_min,views,link,view_10k
MpdWFzaQbU4,One Hapon with Rico Blanco | Vlog by Maris Racal,Vlog,9 days ago,16.716666666666665,"766,931 views",https://www.youtube.com/watch?v=MpdWFzaQbU4,76.6931
tzne2twqASQ,WEDDING PREPARATIONS HAVE BEGUN - Vlog 108,Vlog,7 days ago,11.5,"1,711,826 views",https://www.youtube.com/watch?v=tzne2twqASQ,171.1826
UEspLh8UqlM,Casual Day In My Life Vlog + Style Challenge ft. DJ & Lhexine | Everyday Kath,Vlog,1 month ago,7.383333333333334,"847,348 views",https://www.youtube.com/watch?v=UEspLh8UqlM,84.7348
byuqeUWnVVQ,Tatil Vlog | Otel Havuz Aqupark 🏊🏻‍♀️👙 Esila Biltekin,Vlog,4 days ago,18.383333333333333,"260,548 views",https://www.youtube.com/watch?v=byuqeUWnVVQ,26.0548
Y6wJjSPfJso,"NYC to Korea Vlog | Flying to Korea, meeting content creators, college days, cafes, hair & nail art",Vlog,13 days ago,11.95,"791,821 views",https://www.youtube.com/watch?v=Y6wJjSPfJso,79.1821
Ye8JnwfM-9o,a day in my life in NYC *unfiltered vlog*,Vlog,7 days ago,9.033333333333333,"294,180 views",https://www.youtube.com/watch?v=Ye8JnwfM-9o,29.418
CMLYH0qRTSo,【VLOG】ひたすら家事🧼友達と遊ぶ💁🏻‍♀️🌈💖家族で動物園🐘🐢🐒,Vlog,3 days ago,14.966666666666667,"70,982 views",https://www.youtube.com/watch?v=CMLYH0qRTSo,7.0982
mIoF0FvEWB0,Gadi thelnu paryo and Street bath🤪❤️ | @Garima Entertainment @GE Squad Vlog,Vlog,6 days ago,16.8,"30,037 views",https://www.youtube.com/watch?v=mIoF0FvEWB0,3.0037
DyHS2H05AQc,Indian Vlogging Gone Insane,Vlog,2 weeks ago,13.183333333333334,"7,327,078 views",https://www.youtube.com/watch?v=DyHS2H05AQc,732.7078
jpBtE_UAegg,Apna Pehla Vlog Canada vich🥰 | Navhappy Bhullar | Vlog,Vlog,1 day ago,12.883333333333333,"274,269 views",https://www.youtube.com/watch?v=jpBtE_UAegg,27.4269
PFbhJJBWBI0,"My $18,000 Flight To Thailand | Travel Vlog",Vlog,1 month ago,16.15,"917,791 views",https://www.youtube.com/watch?v=PFbhJJBWBI0,91.7791
ekvJA3GZw1Y,[IU TV] Bonjour! Vlog from Festival de Cannes🎬,Vlog,8 days ago,16.733333333333334,"2,190,641 views",https://www.youtube.com/watch?v=ekvJA3GZw1Y,219.0641
7S0OH_62xcI,"manga haul + shopping, japanese market, organizing my manga collection, boba + anime | vlog",Vlog,11 months ago,11.6,"584,262 views",https://www.youtube.com/watch?v=7S0OH_62xcI,58.4262
DMa6HhaFqpE,SAWAY,Vlog,7 days ago,11.733333333333333,"3,339,644 views",https://www.youtube.com/watch?v=DMa6HhaFqpE,333.9644
bwD0dpOXqSo,Vlog Takeover: Happy Father's Day! | Bongbong Marcos,Vlog,11 days ago,3.8,"472,954 views",https://www.youtube.com/watch?v=bwD0dpOXqSo,47.2954
_opeH_gWhjo,first days of summer VLOG🥥🌴🌺🍍🌸,Vlog,9 days ago,14.133333333333333,"948,993 views",https://www.youtube.com/watch?v=_opeH_gWhjo,94.8993
9ftw6Ji17QA,UFC 275 Embedded: Vlog Series - Episode 6,Vlog,2 weeks ago,9.45,"580,389 views",https://www.youtube.com/watch?v=9ftw6Ji17QA,58.0389
qeduHvcN56Q,"VLOG || Croatia Vlog! (Boat Day, Exploring the City + More!)",Vlog,6 days ago,10.366666666666667,"34,863 views",https://www.youtube.com/watch?v=qeduHvcN56Q,3.4863
EBjq5xEeSrc,full house VLOG | chill with Pandya's | shooting day,Vlog,2 weeks ago,11.833333333333334,"3,906,693 views",https://www.youtube.com/watch?v=EBjq5xEeSrc,390.6693
kUj6TafwNGU,UFC 275 Embedded: Vlog Series - Episode 1,Vlog,3 weeks ago,8.116666666666667,"708,078 views",https://www.youtube.com/watch?v=kUj6TafwNGU,70.8078
d68H7yDBwc4,Baking vlog,Vlog,3 months ago,9.866666666666667,"3,739,563 views",https://www.youtube.com/watch?v=d68H7yDBwc4,373.9563
6iiUpmpjmFA,Quick Dubai Trip Vlog | #RealTalkTuesday | MostlySane,Vlog,3 months ago,12.85,"641,724 views",https://www.youtube.com/watch?v=6iiUpmpjmFA,64.1724
Xv7PrIsmFDs,"|  Most Stylish Husband | Ft @Rungmang Vlog, @nayuma rai   & @NimeshBarsha  | Season Break |",Vlog,7 days ago,15.35,"174,346 views",https://www.youtube.com/watch?v=Xv7PrIsmFDs,17.4346
cthgUMH_SEM,VLOG♡ a day in my life in Seoul / lets go buy a new laptop with me! / Korean cafes / I got sick,Vlog,1 month ago,9.316666666666666,"340,918 views",https://www.youtube.com/watch?v=cthgUMH_SEM,34.0918
cJhCHvovoBY,UFC 275 Embedded: Vlog Series - Episode 2,Vlog,3 weeks ago,7.95,"658,723 views",https://www.youtube.com/watch?v=cJhCHvovoBY,65.8723
N0uF1fNhvGA,MY 2ND AWARD 🏆|SOCIAL MEDIA ICON|VLOG BY RABEECA KHAN,Vlog,7 days ago,8.016666666666667,"277,217 views",https://www.youtube.com/watch?v=N0uF1fNhvGA,27.7217
YCH1C7jnLqM,Aku Cinta Czennie〰💚 | Allo Bank Festival 2022 Behind the Scene,Vlog,1 day ago,8.683333333333334,"734,950 views",https://www.youtube.com/watch?v=YCH1C7jnLqM,73.495
HRPApTCJ2z8,aespa at Coachella 🌴☁️ | LA VLOG,Vlog,3 weeks ago,15.266666666666667,"971,848 views",https://www.youtube.com/watch?v=HRPApTCJ2z8,97.1848
O-zmxr0sqSU,WE WENT TO AN ISLAND On Our Vacation... | SQUAD VLOG,Vlog,2 months ago,12.766666666666667,"1,173,015 views",https://www.youtube.com/watch?v=O-zmxr0sqSU,117.3015
mgbFDDa1PpU,the weekend before finals... VLOG,Vlog,2 weeks ago,15.633333333333333,"937,800 views",https://www.youtube.com/watch?v=mgbFDDa1PpU,93.78
Mqzx5RIQJ9E,HER GÜNDEN BİR VLOG,Vlog,5 days ago,13.35,"19,233 views",https://www.youtube.com/watch?v=Mqzx5RIQJ9E,1.9233
4QLNSrhTj-o,[SKZ VLOG] Lee Know : LEE KNOW LOG 8,Vlog,1 month ago,8.55,"468,339 views",https://www.youtube.com/watch?v=4QLNSrhTj-o,46.8339
YdSl3eWtZvM,DAY WITH TEAM SHAMSHERA 😁 #vlog #awezdarbar,Vlog,3 days ago,7.916666666666667,"810,031 views",https://www.youtube.com/watch?v=YdSl3eWtZvM,81.0031
Mjx8EXIyryY,social events i attend in nepal (chaotic vlog),Vlog,3 weeks ago,18.7,"58,286 views",https://www.youtube.com/watch?v=Mjx8EXIyryY,5.8286
lzF3IQ6O6EA,UFC 274 Embedded: Vlog Series - Episode 2,Vlog,1 month ago,9.366666666666667,"1,016,345 views",https://www.youtube.com/watch?v=lzF3IQ6O6EA,101.6345
qDci10Why-I,Home Decoration Shopping Vlog | Nusrat Jahan Ontora,Vlog,6 days ago,16.166666666666668,"199,013 views",https://www.youtube.com/watch?v=qDci10Why-I,19.9013
mzhcHMK6IpY,Weekend Vlog! | Ordered Pampas Grass but... | Healthy Salad Recipe - What I eat in a day!,Vlog,2 months ago,13.866666666666667,"46,740 views",https://www.youtube.com/watch?v=mzhcHMK6IpY,4.674
gSva10cuutQ,Hawaii vlog,Vlog,1 month ago,6.433333333333334,"3,849,098 views",https://www.youtube.com/watch?v=gSva10cuutQ,384.9098
RRnHk16x57A,"Quise hacer mi tarde productiva~(vlog,tianguis,regalo)",Vlog,5 days ago,14.566666666666666,"15,866 views",https://www.youtube.com/watch?v=RRnHk16x57A,1.5866
Zq_mcMVLj0A,UFC 275 Embedded: Vlog Series - Episode 4,Vlog,2 weeks ago,8.85,"655,656 views",https://www.youtube.com/watch?v=Zq_mcMVLj0A,65.5656
PBgaoRsnLuA,UFC 274 Embedded: Vlog Series - Episode 4,Vlog,1 month ago,9.033333333333333,"924,097 views",https://www.youtube.com/watch?v=PBgaoRsnLuA,92.4097
cNxWtnFl4LI,[SKZ VLOG] Bang Chan : CHAN BANG VLOG,Vlog,1 year ago,19.283333333333335,"6,994,208 views",https://www.youtube.com/watch?v=cNxWtnFl4LI,699.4208
2fyyrfFm8dI,ITALY VLOG! - a week spent on the amalfi coast (new favorite place),Vlog,7 days ago,13.95,"57,451 views",https://www.youtube.com/watch?v=2fyyrfFm8dI,5.7451
xJIVI6rqKy4,UFC 274 Embedded: Vlog Series - Episode 5,Vlog,1 month ago,9.816666666666666,"707,681 views",https://www.youtube.com/watch?v=xJIVI6rqKy4,70.7681
e84gKYG1S2Q,UFC 273 Embedded: Vlog Series - Episode 5,Vlog,2 months ago,9.383333333333333,"1,096,300 views",https://www.youtube.com/watch?v=e84gKYG1S2Q,109.63
94D-qwuX3d0,"BIG STACK in the $5,000 6-Max!!! - 2022 WSOP Poker Vlog Day 23",Vlog,7 days ago,19.85,"121,583 views",https://www.youtube.com/watch?v=94D-qwuX3d0,12.1583
Ctn1HetRYGM,UFC 275 Embedded: Vlog Series - Episode 5,Vlog,2 weeks ago,8.816666666666666,"381,510 views",https://www.youtube.com/watch?v=Ctn1HetRYGM,38.151
jzHcUSBz6P0,THE BEST EID VLOG!,Vlog,1 month ago,10.033333333333333,"1,556,900 views",https://www.youtube.com/watch?v=jzHcUSBz6P0,155.69
FVxrhjrExBE,UFC 274 Embedded: Vlog Series - Episode 3,Vlog,1 month ago,9.733333333333333,"975,597 views",https://www.youtube.com/watch?v=FVxrhjrExBE,97.5597
sOf4askjP1Y,UFC 275 Embedded: Vlog Series - Episode 3,Vlog,3 weeks ago,9.8,"699,293 views",https://www.youtube.com/watch?v=sOf4askjP1Y,69.9293
NuSvogdOaKE,UFC 274 Embedded: Vlog Series - Episode 1,Vlog,1 month ago,9.8,"1,413,163 views",https://www.youtube.com/watch?v=NuSvogdOaKE,141.3163
r6Lp8QO5HDw,PROBANDO DULCES DE ESTADOS UNIDOS MUY RAROS Itarte Vlogs,Vlog,7 days ago,19.45,"774,243 views",https://www.youtube.com/watch?v=r6Lp8QO5HDw,77.4243
zWDJAr6tvkI,UFC 273 Embedded: Vlog Series - Episode 4,Vlog,2 months ago,8.833333333333334,"1,098,218 views",https://www.youtube.com/watch?v=zWDJAr6tvkI,109.8218
7Eu8mhJo6W0,LILI's FILM - Europe Vlog,Vlog,2 months ago,3.9,"2,540,395 views",https://www.youtube.com/watch?v=7Eu8mhJo6W0,254.0395
yG60YmSa_tw,benimle üniversite mezuniyetime hazırlanın🎓 + vlog,Vlog,5 days ago,13.016666666666667,"10,498 views",https://www.youtube.com/watch?v=yG60YmSa_tw,1.0498
I3Bi8P-YxZM,UFC 273 Embedded: Vlog Series - Episode 1,Vlog,2 months ago,9.716666666666667,"1,208,151 views",https://www.youtube.com/watch?v=I3Bi8P-YxZM,120.8151
xBWWXdlOR8s,"haftalık vlog | evde bir günüm, lazer epilasyon tecrübelerim",Vlog,4 days ago,17.566666666666666,"55,333 views",https://www.youtube.com/watch?v=xBWWXdlOR8s,5.5333
IiTkCBLSaLw,UFC 273 Embedded: Vlog Series - Episode 3,Vlog,2 months ago,9.916666666666666,"1,233,484 views",https://www.youtube.com/watch?v=IiTkCBLSaLw,123.3484
Qit0JvwR_KI,Gym Body in One Day - Vlog 35 l Cheytan Vlogs x Eshwargo l @Nodidavr en antar l Kannada vlogs l,Vlog,1 day ago,16.816666666666666,"14,901 views",https://www.youtube.com/watch?v=Qit0JvwR_KI,1.4901
UeGgaEtQlgw,Wo Men Bu Yi Yang ? Gia Đình Bất Ổn - NMT Vlog.,Vlog,1 day ago,3.283333333333333,"156,014 views",https://www.youtube.com/watch?v=UeGgaEtQlgw,15.6014
9SNYoybaEec,VLOG en Côte d'Ivoire (et mon père se marie),Vlog,7 days ago,10.833333333333334,"448,107 views",https://www.youtube.com/watch?v=9SNYoybaEec,44.8107
YcatmKrIKdk,Team Payamansion sa Big Roys Vlog | Pat Velasquez - Gaspar,Vlog,3 weeks ago,9.4,"652,925 views",https://www.youtube.com/watch?v=YcatmKrIKdk,65.2925
GhqSX6z6Osg,UFC 273 Embedded: Vlog Series - Episode 6,Vlog,2 months ago,8.316666666666666,"1,203,180 views",https://www.youtube.com/watch?v=GhqSX6z6Osg,120.318
7w2F8_vCy9g,Dimpus vlog new home tour assamese vlog,Vlog,9 days ago,6.333333333333333,"124,963 views",https://www.youtube.com/watch?v=7w2F8_vCy9g,12.4963
_wOKXC05jl4,LILI's FILM - Vlog with JISOO,Vlog,1 year ago,8.983333333333333,"15,330,618 views",https://www.youtube.com/watch?v=_wOKXC05jl4,1533.0618
YJeWH8KzJqg,The NoCap Vlog,Vlog,3 weeks ago,17.783333333333335,"211,733 views",https://www.youtube.com/watch?v=YJeWH8KzJqg,21.1733
EegIkkr_XQ4,BAGONG TSIKOT! | Ion Perez,Vlog,3 weeks ago,9.616666666666667,"1,325,558 views",https://www.youtube.com/watch?v=EegIkkr_XQ4,132.5558
H07vcl9RwmI,RACING A BATTLESHIP WITH MY 100+ KNOTS SPEEDBOAT! | VLOG 74,Vlog,10 days ago,16.55,"461,723 views",https://www.youtube.com/watch?v=H07vcl9RwmI,46.1723
tZ0aKxp6xf0,VLOG #241 - TERPESONA KECANTIKAN PRINCESS ZUNAIRA,Vlog,6 days ago,13.6,"69,093 views",https://www.youtube.com/watch?v=tZ0aKxp6xf0,6.9093
-jT2LIuH96Q,aespa in New York✨ㅣNew York VLOG Pt.1,Vlog,5 months ago,15.783333333333333,"3,016,196 views",https://www.youtube.com/watch?v=-jT2LIuH96Q,301.6196
6NFGGs3d_28,"(cc eng) KOREA vlog pt.01 ไปเกาหลีกัน! ก่อนบินทำไรบ้าง? Korean air, Room tour ห้องพัก / KARNMAY",Vlog,4 days ago,10.383333333333333,"22,246 views",https://www.youtube.com/watch?v=6NFGGs3d_28,2.2246
MD35zQk7xYs,what's good in new york,Vlog,8 days ago,17.95,"4,713,348 views",https://www.youtube.com/watch?v=MD35zQk7xYs,471.3348
l2-hlMrsdM4,🤯😰KAPITÄN zur SEE in NORWEGEN! | Handy Zerstört und Heli RUNDFLUG! | AIDA Vlog #2,Vlog,6 hours ago,11.033333333333333,"91,052 views",https://www.youtube.com/watch?v=l2-hlMrsdM4,9.1052
bqPyokUFNpY,Now the Real Work Begins... - Moving Vlog Day 2,Vlog,1 month ago,10.65,"1,186,886 views",https://www.youtube.com/watch?v=bqPyokUFNpY,118.6886
tD_-irESdsg,UNIVERSITY VLOG | my PRODUCTIVE weekend in UNIVERSITY Malaysia,Vlog,5 days ago,14.816666666666666,"42,832 views",https://www.youtube.com/watch?v=tD_-irESdsg,4.2832
pVEQxZqQjy4,[cafe vlog] staff run away🥲 | 🌸cherry blossom ice cream👼 | pink ice cream~~ | walk around with dog,Vlog,11 days ago,11.716666666666667,"545,750 views",https://www.youtube.com/watch?v=pVEQxZqQjy4,54.575
xd0_B5OQOuk,☀️ morning routine | productive 6 am morning study vlog 🗒 | waking up early 🌅 2021 | SunnyVlog,Vlog,1 year ago,9.083333333333334,"2,441,908 views",https://www.youtube.com/watch?v=xd0_B5OQOuk,244.1908
QVQoJ9X2h08,[Vlog] 제이와 선우의 졸업 브이로그🎓 - ENHYPEN (엔하이픈),Vlog,3 months ago,18.383333333333333,"1,444,105 views",https://www.youtube.com/watch?v=QVQoJ9X2h08,144.4105
0cgxBW3Oxhw,Unseen Clips Of Vlog🤣 | Ultimate Fun | Fun Panrom Vlogs | Blacksheep,Vlog,8 days ago,12.016666666666667,"214,807 views",https://www.youtube.com/watch?v=0cgxBW3Oxhw,21.4807
NrlqHp-HHjI,"vida na coreia #23|vlog: cozinhando p me distrair em dias ruins, arrumando a casa, cuidados c/cabelo",Vlog,7 days ago,14.116666666666667,"100,414 views",https://www.youtube.com/watch?v=NrlqHp-HHjI,10.0414
PBjkL-yPZLQ,HEARTSTOPPER VLOG 9! Sports day!! (Part 2) My last day! Netflix Behind the Scenes! 💜🎬🍂,Vlog,10 days ago,17.75,"205,114 views",https://www.youtube.com/watch?v=PBjkL-yPZLQ,20.5114
pT7u-BaKj-M,Dadus gela Dubai la | vlog | vinayak mali comedy,Vlog,1 month ago,19.616666666666667,"1,534,120 views",https://www.youtube.com/watch?v=pT7u-BaKj-M,153.412
YrhFvbqSb6A,RAKAPOSHI a LOVE STORY | UKHANO | VLOG,Vlog,1 month ago,16.166666666666668,"597,617 views",https://www.youtube.com/watch?v=YrhFvbqSb6A,59.7617
lWxfycNz1Fs,Bakery tour vlog,Vlog,6 months ago,11.25,"7,539,536 views",https://www.youtube.com/watch?v=lWxfycNz1Fs,753.9536
9sc1TakBCmY,Pokemon VMAX Prank on the Beach (FV Family Vlog),Vlog,12 days ago,8.366666666666667,"3,074,617 views",https://www.youtube.com/watch?v=9sc1TakBCmY,307.4617
CMgfIypJltQ,Mango Ke Deewane | Sanjhalika Vlog,Vlog,9 days ago,9.25,"1,364,536 views",https://www.youtube.com/watch?v=CMgfIypJltQ,136.4536
eGMk8FyJT1Q,"[ VLOG MARSEILLE ] - On Se Marie 💍☀️ !?  ( Ft Camélia, Ibtissam, Nael Et Sana ! )",Vlog,3 weeks ago,18.583333333333332,"375,809 views",https://www.youtube.com/watch?v=eGMk8FyJT1Q,37.5809
NGjHb9L-N8w,This Vlog is for my Daughter Ziana ❤️🧿,Vlog,12 days ago,13.083333333333334,"163,070 views",https://www.youtube.com/watch?v=NGjHb9L-N8w,16.307
d2oGHy33QpU,Retiring From Music To Play Professional Cricket In India - Unmasked Vlog (#30),Vlog,1 month ago,8.45,"1,822,703 views",https://www.youtube.com/watch?v=d2oGHy33QpU,182.2703
exRklQkpFQ4,"Vlog: Manila House Tour, Hotpot Night, and Party Time!",Vlog,13 days ago,14.566666666666666,"97,186 views",https://www.youtube.com/watch?v=exRklQkpFQ4,9.7186
Vbu7HOCti2c,Homemade mandu vlog (feat. JISOO),Vlog,6 months ago,11.233333333333333,"9,356,597 views",https://www.youtube.com/watch?v=Vbu7HOCti2c,935.6597
ZgX5V7i3ztE,Speaking ONLY FRENCH for 24 Hours IN PARIS!!! 🇫🇷 *vlog*,Vlog,2 weeks ago,13.783333333333333,"311,072 views",https://www.youtube.com/watch?v=ZgX5V7i3ztE,31.1072
uluU5n0mJHE,Making a Water Fountain Vlog in Tamil | DIY Styrofoam Water Fountain at home in Tamil,Vlog,7 days ago,16.983333333333334,"1,003,108 views",https://www.youtube.com/watch?v=uluU5n0mJHE,100.3108
TAeKaK_FvO8,First Impressions of KUWAIT Travel Vlog امريكي بالكويت,Vlog,2 weeks ago,11.45,"277,613 views",https://www.youtube.com/watch?v=TAeKaK_FvO8,27.7613
lP7_Y6IXHgE,YKS VLOG | 2022,Vlog,11 days ago,15.35,"394,142 views",https://www.youtube.com/watch?v=lP7_Y6IXHgE,39.4142
DhgcDon4RMM,"summer break vlog 🍙 | shopping alone at ikea, grocery, manga haul & more fun stuff! [ s2 : ep. 1 ]",Vlog,10 days ago,14.65,"21,022 views",https://www.youtube.com/watch?v=DhgcDon4RMM,2.1022
w-yvOuuN8Kw,Otele Gidiş Yolculuğum Vlog ! Esila Biltekin,Vlog,8 days ago,10.533333333333333,"296,725 views",https://www.youtube.com/watch?v=w-yvOuuN8Kw,29.6725
bvHvCMgpJmc,Chennai's First Ever Cruise Trip | Sivaangi Krishnakumar | Tamil Vlogs,Vlog,3 weeks ago,17.233333333333334,"1,773,946 views",https://www.youtube.com/watch?v=bvHvCMgpJmc,177.3946
Elxc_kXNkKU,Types of Teacher in School | Sanjhalika Vlog,Vlog,3 months ago,12.15,"2,705,257 views",https://www.youtube.com/watch?v=Elxc_kXNkKU,270.5257
M9saJ6ICJP8,aespa at Coachella 🌵🏜 | Coachella VLOG,Vlog,2 weeks ago,13.683333333333334,"582,884 views",https://www.youtube.com/watch?v=M9saJ6ICJP8,58.2884
d0V83X2JaNA,ABLAMIN SÖZ VE NİŞANI VLOG !! 😢,Vlog,12 days ago,11.55,"42,862 views",https://www.youtube.com/watch?v=d0V83X2JaNA,4.2862
oCVvOGhjMJk,বৃদ্ধাশ্রমে এগিয়ে এলাম আমরা !  | Old Age Home | Nirob Mehraj | Save Humanity | Vlog,Vlog,5 days ago,14.55,"19,850 views",https://www.youtube.com/watch?v=oCVvOGhjMJk,1.985
PnloC_ELVl4,"Vlog| got tattoos, new hair, grwm etc",Vlog,10 days ago,18.55,"24,073 views",https://www.youtube.com/watch?v=PnloC_ELVl4,2.4073
2vfxuVZvLKA,VLOG #23: TRẢI NGHIỆM HẠNG THƯƠNG GIA CỦA VIETNAM AIRLINES | duongfynn,Vlog,12 days ago,18.283333333333335,"172,300 views",https://www.youtube.com/watch?v=2vfxuVZvLKA,17.23
1WUnEtHHaAY,KARNE VLOG. ECRİN SU ÇOBAN,Vlog,12 days ago,12.1,"536,831 views",https://www.youtube.com/watch?v=1WUnEtHHaAY,53.6831
NMtzqaOrJ3A,[SKZ VLOG] I.N : I.N의 퐁당로그 5,Vlog,1 month ago,8.483333333333333,"598,162 views",https://www.youtube.com/watch?v=NMtzqaOrJ3A,59.8162
LV95XhXacmQ,yks ve lisenin son günü vlog,Vlog,10 days ago,12.1,"69,422 views",https://www.youtube.com/watch?v=LV95XhXacmQ,6.9422
7SVDrKkSII8,Vlog | tatil 2. kısım,Vlog,8 days ago,13.016666666666667,"64,812 views",https://www.youtube.com/watch?v=7SVDrKkSII8,6.4812
aO59y0ggPXE,ZWANGER VAN EEN TWEELING & MINI Q&A | VLOG 69 # RODANYA KELSEY,Vlog,11 days ago,13.4,"34,241 views",https://www.youtube.com/watch?v=aO59y0ggPXE,3.4241
ZZRplxr6GKU,"PHU QUOC VLOG: Mình đi đâu, ăn gì, mặc gì cho chuyến đi 4N3Đ tại Phú Quốc 🏝✈️☁️ | Linhphgg",Vlog,3 weeks ago,7.3,"12,878 views",https://www.youtube.com/watch?v=ZZRplxr6GKU,1.2878
ETg09GTA30s,Par 3 Course Vlog // Foothills Golf Course,Vlog,6 days ago,6.116666666666666,"805,759 views",https://www.youtube.com/watch?v=ETg09GTA30s,80.5759
rPBLzsKGrOw,Arsh Papa-க்கு மொட்டை Potachu | Familly Function Vlog | Sanjiev&Alya,Vlog,3 weeks ago,15.266666666666667,"1,924,753 views",https://www.youtube.com/watch?v=rPBLzsKGrOw,192.4753
vH3EhJFY3us,'THE SHOW' vlog,Vlog,1 year ago,4.683333333333334,"17,252,544 views",https://www.youtube.com/watch?v=vH3EhJFY3us,1725.2544
ewjSHgcIeM0,BBM VLOG #212: Tagumpay Nating Lahat | Bongbong Marcos,Vlog,1 month ago,5.7,"800,135 views",https://www.youtube.com/watch?v=ewjSHgcIeM0,80.0135
JTzme-E92b8,VLOG: ORGANIZAÇÃO + ALMOÇO + PASSEIO DOG | MORANDO SOZINHA ✨🐶🏡,Vlog,5 months ago,17.783333333333335,"122,954 views",https://www.youtube.com/watch?v=JTzme-E92b8,12.2954
rkURx6LKayU,"Sevi’s first month, our surprise visitor- she came back!",Vlog,1 day ago,17.233333333333334,"207,938 views",https://www.youtube.com/watch?v=rkURx6LKayU,20.7938
Dkvn551H3-U,ZHC Trapped me in 100 Layers of Art,Art,3 months ago,9.25,"3,493,230 views",https://www.youtube.com/watch?v=Dkvn551H3-U,349.323
4RUjR-5t6v8,"Best Toothpaste Art Wins $5,000! ft. Dental Digest",Art,2 months ago,12.233333333333333,"3,665,462 views",https://www.youtube.com/watch?v=4RUjR-5t6v8,366.5462
9oSCNT7oB2g,Making Art With The NEW Poscas,Art,3 months ago,15.45,"2,601,819 views",https://www.youtube.com/watch?v=9oSCNT7oB2g,260.1819
rAxNSpO78fE,I Surprised Brent Rivera With A Custom iPad Pro Mural!,Art,1 year ago,13.833333333333334,"50,279,981 views",https://www.youtube.com/watch?v=rAxNSpO78fE,5027.9981
W_zicY6k-R4,"Best Watermelon Art Wins $5,000!",Art,1 year ago,13.483333333333333,"14,979,943 views",https://www.youtube.com/watch?v=W_zicY6k-R4,1497.9943
pWhq_oQRgNI,Easy Art TIPS & HACKS That Work Extremely Well  ▶4,Art,7 days ago,10.55,"968,936 views",https://www.youtube.com/watch?v=pWhq_oQRgNI,96.8936
0-nieezhb5w,COOL ART TRICKS AND PAINTING TIPS || Creative Hacks For True Artists By 123 GO! SERIES,Art,2 weeks ago,9.566666666666666,"280,987 views",https://www.youtube.com/watch?v=0-nieezhb5w,28.0987
